filename,heuristic,num_vars,num_clauses,lower_bound,upper_bound,clingo_sec,bounds_present,num_scc,num_wcc,num_levels,phase,wall_ms,gpu_ms,used_bytes,free_bytes,total_bytes,num_loops,num_assignments
instances/ratio_1000/instance_500v0_0.90r4.cnf,all,500,450,201,201,0.03,1,1000,224,10,scc,3.56909,3.56966,112132096,15530196992,15642329088,-1,-1
instances/ratio_1000/instance_500v0_0.90r4.cnf,all,500,450,201,201,0.03,1,1000,224,10,topo_sort,0.26001,0.258944,112132096,15530196992,15642329088,-1,-1
instances/ratio_1000/instance_500v0_0.90r4.cnf,all,500,450,201,201,0.03,1,1000,224,10,backbone,4.98926,4.99424,112132096,15530196992,15642329088,-1,-1
instances/ratio_1000/instance_500v0_0.90r4.cnf,all,500,450,201,201,0.03,1,1000,224,10,wcc,0.215576,0.215392,112132096,15530196992,15642329088,-1,-1
instances/ratio_1000/instance_500v0_0.90r4.cnf,all,500,450,201,201,0.03,1,1000,224,10,wcc_grouped,0.35376,0.35424,112132096,15530196992,15642329088,-1,-1
instances/ratio_1000/instance_500v0_0.90r4.cnf,all,500,450,201,201,0.03,1,1000,224,10,heuristic1,10.7737,10.774,112132096,15530196992,15642329088,123,241
instances/ratio_1000/instance_500v0_0.90r4.cnf,all,500,450,201,201,0.03,1,1000,224,10,heuristic2,7.89673,7.89606,112132096,15530196992,15642329088,97,212
instances/ratio_1000/instance_500v0_0.90r4.cnf,all,500,450,201,201,0.03,1,1000,224,10,heuristic3,12.3145,12.3133,112132096,15530196992,15642329088,107,218
instances/ratio_1000/instance_500v0_0.90r4.cnf,all,500,450,201,201,0.03,1,1000,224,10,heuristic4,992.866,992.885,112132096,15530196992,15642329088,98,209
instances/ratio_1000/instance_500v0_0.90r4.cnf,all,500,450,201,201,0.03,1,1000,224,10,cleanup_device,0.0444336,0.044416,112132096,15530196992,15642329088,-1,-1
instances/ratio_1000/instance_500v0_0.90r4.cnf,all,500,450,201,201,0.03,1,1000,224,10,total,1034.25,-1,112132096,15530196992,15642329088,-1,-1
instances/ratio_1000/instance_500v0_1.00r5.cnf,all,500,500,175,175,0.05,1,1000,162,11,read_instance,0.206543,-1,107937792,15534391296,15642329088,-1,-1
instances/ratio_1000/instance_500v0_1.00r5.cnf,all,500,500,175,175,0.05,1,1000,162,11,alloc_graph,0.169189,0.15104,110034944,15532294144,15642329088,-1,-1
instances/ratio_1000/instance_500v0_1.00r5.cnf,all,500,500,175,175,0.05,1,1000,162,11,scc,3.73901,3.73965,112132096,15530196992,15642329088,-1,-1
instances/ratio_1000/instance_500v0_1.00r5.cnf,all,500,500,175,175,0.05,1,1000,162,11,topo_sort,0.274414,0.27408,112132096,15530196992,15642329088,-1,-1
instances/ratio_1000/instance_500v0_1.00r5.cnf,all,500,500,175,175,0.05,1,1000,162,11,backbone,4.97876,4.99568,112132096,15530196992,15642329088,-1,-1
instances/ratio_1000/instance_500v0_1.00r5.cnf,all,500,500,175,175,0.05,1,1000,162,11,wcc,0.243164,0.242912,112132096,15530196992,15642329088,-1,-1
instances/ratio_1000/instance_500v0_1.00r5.cnf,all,500,500,175,175,0.05,1,1000,162,11,wcc_grouped,0.35498,0.35568,112132096,15530196992,15642329088,-1,-1
instances/ratio_1000/instance_500v0_1.00r5.cnf,all,500,500,175,175,0.05,1,1000,162,11,heuristic1,11.4504,11.451,112132096,15530196992,15642329088,135,214
instances/ratio_1000/instance_500v0_1.00r5.cnf,all,500,500,175,175,0.05,1,1000,162,11,heuristic2,9.99292,9.99267,112132096,15530196992,15642329088,126,205
instances/ratio_1000/instance_500v0_1.00r5.cnf,all,500,500,175,175,0.05,1,1000,162,11,heuristic3,13.9392,13.9389,112132096,15530196992,15642329088,120,199
instances/ratio_1000/instance_500v0_1.00r5.cnf,all,500,500,175,175,0.05,1,1000,162,11,heuristic4,1209.12,1209.14,112132096,15530196992,15642329088,117,196
instances/ratio_1000/instance_500v0_1.00r5.cnf,all,500,500,175,175,0.05,1,1000,162,11,cleanup_device,0.057373,0.05696,112132096,15530196992,15642329088,-1,-1
instances/ratio_1000/instance_500v0_1.00r5.cnf,all,500,500,175,175,0.05,1,1000,162,11,total,1255.21,-1,112132096,15530196992,15642329088,-1,-1
instances/ratio_1000/instance_500v0_1.10r6.cnf,all,500,550,160,160,0.64,1,992,138,14,read_instance,0.216797,-1,107937792,15534391296,15642329088,-1,-1
instances/ratio_1000/instance_500v0_1.10r6.cnf,all,500,550,160,160,0.64,1,992,138,14,alloc_graph,0.173828,0.156832,110034944,15532294144,15642329088,-1,-1
instances/ratio_1000/instance_500v0_1.10r6.cnf,all,500,550,160,160,0.64,1,992,138,14,scc,3.63696,3.64493,112132096,15530196992,15642329088,-1,-1
