filename,heuristic,num_vars,num_clauses,lower_bound,upper_bound,clingo_sec,bounds_present,num_scc,num_wcc,num_levels,phase,wall_ms,gpu_ms,used_bytes,free_bytes,total_bytes,num_loops,num_assignments
instances/vars_1.8/instance_10173v117_1.80r0.cnf,all,10173,18311,-1,-1,-1,0,20314,604,52,cleanup_device,0.0483398,0.04736,112132096,15530196992,15642329088,-1,-1
instances/vars_1.8/instance_10173v117_1.80r0.cnf,all,10173,18311,-1,-1,-1,0,20314,604,52,total,638.695,-1,112132096,15530196992,15642329088,-1,-1
instances/vars_1.8/instance_103296v65_1.80r0.cnf,all,103296,185933,-1,-1,-1,0,206578,6084,85,read_instance,52.7529,-1,107937792,15534391296,15642329088,-1,-1
instances/vars_1.8/instance_103296v65_1.80r0.cnf,all,103296,185933,-1,-1,-1,0,206578,6084,85,alloc_graph,0.939453,0.949152,112132096,15530196992,15642329088,-1,-1
instances/vars_1.8/instance_103296v65_1.80r0.cnf,all,103296,185933,-1,-1,-1,0,206578,6084,85,scc,7.43286,7.43565,118423552,15523905536,15642329088,-1,-1
instances/vars_1.8/instance_103296v65_1.80r0.cnf,all,103296,185933,-1,-1,-1,0,206578,6084,85,topo_sort,1.87622,1.87741,118423552,15523905536,15642329088,-1,-1
instances/vars_1.8/instance_103296v65_1.80r0.cnf,all,103296,185933,-1,-1,-1,0,206578,6084,85,backbone,184.901,184.92,120520704,15521808384,15642329088,-1,-1
instances/vars_1.8/instance_103296v65_1.80r0.cnf,all,103296,185933,-1,-1,-1,0,206578,6084,85,wcc,0.579102,0.57952,120520704,15521808384,15642329088,-1,-1
instances/vars_1.8/instance_103296v65_1.80r0.cnf,all,103296,185933,-1,-1,-1,0,206578,6084,85,wcc_grouped,3.42212,3.42221,122617856,15519711232,15642329088,-1,-1
instances/vars_1.8/instance_103296v65_1.80r0.cnf,all,103296,185933,-1,-1,-1,0,206578,6084,85,heuristic1,2942.31,2942.37,124715008,15517614080,15642329088,25041,28088
instances/vars_1.8/instance_103296v65_1.80r0.cnf,all,103296,185933,-1,-1,-1,0,206578,6084,85,heuristic2,2338.97,2339.01,124715008,15517614080,15642329088,21238,24280
instances/vars_1.8/instance_103296v65_1.80r0.cnf,all,103296,185933,-1,-1,-1,0,206578,6084,85,heuristic3,4011.63,4011.7,124715008,15517614080,15642329088,21728,24768
instances/vars_1.8/instance_103296v65_1.80r0.cnf,all,103296,185933,-1,-1,-1,0,206578,6084,85,cleanup_device,0.461182,0.45728,112132096,15530196992,15642329088,-1,-1
