filename,heuristic,num_vars,num_clauses,lower_bound,upper_bound,bounds_present,num_scc,num_wcc,num_levels,phase,wall_ms,gpu_ms,used_bytes,free_bytes,total_bytes,num_loops,num_assignments
instances/grid/instance_1692v13_0.80r3.cnf,all,1692,1354,-1,-1,0,3384,855,9,topo_sort,0.260742,0.259872,112132096,15530196992,15642329088,-1,-1
instances/grid/instance_1692v13_0.80r3.cnf,all,1692,1354,-1,-1,0,3384,855,9,backbone,5.4375,5.44368,112132096,15530196992,15642329088,-1,-1
instances/grid/instance_1692v13_0.80r3.cnf,all,1692,1354,-1,-1,0,3384,855,9,wcc,0.249023,0.247872,112132096,15530196992,15642329088,-1,-1
instances/grid/instance_1692v13_0.80r3.cnf,all,1692,1354,-1,-1,0,3384,855,9,wcc_grouped,0.364502,0.364704,112132096,15530196992,15642329088,-1,-1
instances/grid/instance_1692v13_0.80r3.cnf,all,1692,1354,-1,-1,0,3384,855,9,heuristic1,47.7976,47.7994,112132096,15530196992,15642329088,406,860
instances/grid/instance_1692v13_0.80r3.cnf,all,1692,1354,-1,-1,0,3384,855,9,heuristic2,42.7305,42.7298,112132096,15530196992,15642329088,353,807
instances/grid/instance_1692v13_0.80r3.cnf,all,1692,1354,-1,-1,0,3384,855,9,heuristic3,32.4666,32.4676,112132096,15530196992,15642329088,314,758
instances/grid/instance_1692v13_0.80r3.cnf,all,1692,1354,-1,-1,0,3384,855,9,heuristic4,3360.8,3360.85,112132096,15530196992,15642329088,310,754
instances/grid/instance_1692v13_0.80r3.cnf,all,1692,1354,-1,-1,0,3384,855,9,cleanup_device,0.0571289,0.056768,112132096,15530196992,15642329088,-1,-1
instances/grid/instance_1692v13_0.80r3.cnf,all,1692,1354,-1,-1,0,3384,855,9,total,3495.94,-1,112132096,15530196992,15642329088,-1,-1
instances/grid/instance_1692v13_0.90r4.cnf,all,1692,1523,-1,-1,0,3384,708,13,read_instance,0.495117,-1,107937792,15534391296,15642329088,-1,-1
instances/grid/instance_1692v13_0.90r4.cnf,all,1692,1523,-1,-1,0,3384,708,13,alloc_graph,0.187256,0.17408,110034944,15532294144,15642329088,-1,-1
instances/grid/instance_1692v13_0.90r4.cnf,all,1692,1523,-1,-1,0,3384,708,13,scc,4.03784,4.0391,112132096,15530196992,15642329088,-1,-1
instances/grid/instance_1692v13_0.90r4.cnf,all,1692,1523,-1,-1,0,3384,708,13,topo_sort,0.338867,0.338272,112132096,15530196992,15642329088,-1,-1
instances/grid/instance_1692v13_0.90r4.cnf,all,1692,1523,-1,-1,0,3384,708,13,backbone,5.73804,5.74499,112132096,15530196992,15642329088,-1,-1
instances/grid/instance_1692v13_0.90r4.cnf,all,1692,1523,-1,-1,0,3384,708,13,wcc,0.267578,0.26816,112132096,15530196992,15642329088,-1,-1
instances/grid/instance_1692v13_0.90r4.cnf,all,1692,1523,-1,-1,0,3384,708,13,wcc_grouped,0.400879,0.401184,112132096,15530196992,15642329088,-1,-1
instances/grid/instance_1692v13_0.90r4.cnf,all,1692,1523,-1,-1,0,3384,708,13,heuristic1,41.4966,41.4974,112132096,15530196992,15642329088,453,820
instances/grid/instance_1692v13_0.90r4.cnf,all,1692,1523,-1,-1,0,3384,708,13,heuristic2,39.0039,39.0037,112132096,15530196992,15642329088,368,737
instances/grid/instance_1692v13_0.90r4.cnf,all,1692,1523,-1,-1,0,3384,708,13,heuristic3,47.8723,47.8745,112132096,15530196992,15642329088,352,713
instances/grid/instance_1692v13_0.90r4.cnf,all,1692,1523,-1,-1,0,3384,708,13,heuristic4,3668.45,3668.5,112132096,15530196992,15642329088,337,697
instances/grid/instance_1692v13_0.90r4.cnf,all,1692,1523,-1,-1,0,3384,708,13,cleanup_device,0.043457,0.042848,112132096,15530196992,15642329088,-1,-1
instances/grid/instance_1692v13_0.90r4.cnf,all,1692,1523,-1,-1,0,3384,708,13,total,3809.38,-1,112132096,15530196992,15642329088,-1,-1
instances/grid/instance_1692v13_1.00r5.cnf,all,1692,1692,-1,-1,0,3384,547,14,read_instance,0.541992,-1,107937792,15534391296,15642329088,-1,-1
instances/grid/instance_1692v13_1.00r5.cnf,all,1692,1692,-1,-1,0,3384,547,14,alloc_graph,0.181885,0.163808,110034944,15532294144,15642329088,-1,-1
instances/grid/instance_1692v13_1.00r5.cnf,all,1692,1692,-1,-1,0,3384,547,14,scc,4.10059,4.10214,112132096,15530196992,15642329088,-1,-1
instances/grid/instance_1692v13_1.00r5.cnf,all,1692,1692,-1,-1,0,3384,547,14,topo_sort,0.371338,0.370112,112132096,15530196992,15642329088,-1,-1
instances/grid/instance_1692v13_1.00r5.cnf,all,1692,1692,-1,-1,0,3384,547,14,backbone,5.62305,5.62973,112132096,15530196992,15642329088,-1,-1
instances/grid/instance_1692v13_1.00r5.cnf,all,1692,1692,-1,-1,0,3384,547,14,wcc,0.297852,0.297184,112132096,15530196992,15642329088,-1,-1
instances/grid/instance_1692v13_1.00r5.cnf,all,1692,1692,-1,-1,0,3384,547,14,wcc_grouped,0.405273,0.404448,112132096,15530196992,15642329088,-1,-1
instances/grid/instance_1692v13_1.00r5.cnf,all,1692,1692,-1,-1,0,3384,547,14,heuristic1,44.4292,44.4305,112132096,15530196992,15642329088,462,741
instances/grid/instance_1692v13_1.00r5.cnf,all,1692,1692,-1,-1,0,3384,547,14,heuristic2,33.4182,33.4172,112132096,15530196992,15642329088,391,671
instances/grid/instance_1692v13_1.00r5.cnf,all,1692,1692,-1,-1,0,3384,547,14,heuristic3,38.3066,38.3068,112132096,15530196992,15642329088,385,663
instances/grid/instance_1692v13_1.00r5.cnf,all,1692,1692,-1,-1,0,3384,547,14,heuristic4,3949.97,3950.02,112132096,15530196992,15642329088,359,637
instances/grid/instance_1692v13_1.00r5.cnf,all,1692,1692,-1,-1,0,3384,547,14,cleanup_device,0.0439453,0.04368,112132096,15530196992,15642329088,-1,-1
instances/grid/instance_1692v13_1.00r5.cnf,all,1692,1692,-1,-1,0,3384,547,14,total,4078.6,-1,112132096,15530196992,15642329088,-1,-1
instances/grid/instance_1692v13_1.10r6.cnf,all,1692,1861,-1,-1,0,3384,478,15,read_instance,0.542969,-1,107937792,15534391296,15642329088,-1,-1
instances/grid/instance_1692v13_1.10r6.cnf,all,1692,1861,-1,-1,0,3384,478,15,alloc_graph,0.18042,0.164352,110034944,15532294144,15642329088,-1,-1
instances/grid/instance_1692v13_1.10r6.cnf,all,1692,1861,-1,-1,0,3384,478,15,scc,3.98755,3.98813,112132096,15530196992,15642329088,-1,-1
instances/grid/instance_1692v13_1.10r6.cnf,all,1692,1861,-1,-1,0,3384,478,15,topo_sort,0.492432,0.491936,112132096,15530196992,15642329088,-1,-1
instances/grid/instance_1692v13_1.10r6.cnf,all,1692,1861,-1,-1,0,3384,478,15,backbone,5.47925,5.48509,112132096,15530196992,15642329088,-1,-1
instances/grid/instance_1692v13_1.10r6.cnf,all,1692,1861,-1,-1,0,3384,478,15,wcc,0.226562,0.226496,112132096,15530196992,15642329088,-1,-1
instances/grid/instance_1692v13_1.10r6.cnf,all,1692,1861,-1,-1,0,3384,478,15,wcc_grouped,0.383545,0.382976,112132096,15530196992,15642329088,-1,-1
instances/grid/instance_1692v13_1.10r6.cnf,all,1692,1861,-1,-1,0,3384,478,15,heuristic1,40.2891,40.2901,112132096,15530196992,15642329088,460,699
instances/grid/instance_1692v13_1.10r6.cnf,all,1692,1861,-1,-1,0,3384,478,15,heuristic2,32.416,32.4158,112132096,15530196992,15642329088,402,644
instances/grid/instance_1692v13_1.10r6.cnf,all,1692,1861,-1,-1,0,3384,478,15,heuristic3,38.3384,38.339,112132096,15530196992,15642329088,388,626
instances/grid/instance_1692v13_1.10r6.cnf,all,1692,1861,-1,-1,0,3384,478,15,heuristic4,4025.59,4025.65,112132096,15530196992,15642329088,365,603
instances/grid/instance_1692v13_1.10r6.cnf,all,1692,1861,-1,-1,0,3384,478,15,cleanup_device,0.106445,0.107456,112132096,15530196992,15642329088,-1,-1
instances/grid/instance_1692v13_1.10r6.cnf,all,1692,1861,-1,-1,0,3384,478,15,total,4149,-1,112132096,15530196992,15642329088,-1,-1
instances/grid/instance_1692v13_1.20r7.cnf,all,1692,2030,-1,-1,0,3372,336,17,read_instance,0.64624,-1,107937792,15534391296,15642329088,-1,-1
instances/grid/instance_1692v13_1.20r7.cnf,all,1692,2030,-1,-1,0,3372,336,17,alloc_graph,0.221924,0.190464,110034944,15532294144,15642329088,-1,-1
instances/grid/instance_1692v13_1.20r7.cnf,all,1692,2030,-1,-1,0,3372,336,17,scc,4.10889,4.10893,112132096,15530196992,15642329088,-1,-1
instances/grid/instance_1692v13_1.20r7.cnf,all,1692,2030,-1,-1,0,3372,336,17,topo_sort,0.403564,0.402624,112132096,15530196992,15642329088,-1,-1
instances/grid/instance_1692v13_1.20r7.cnf,all,1692,2030,-1,-1,0,3372,336,17,backbone,5.7937,5.80106,112132096,15530196992,15642329088,-1,-1
instances/grid/instance_1692v13_1.20r7.cnf,all,1692,2030,-1,-1,0,3372,336,17,wcc,0.242432,0.242944,112132096,15530196992,15642329088,-1,-1
instances/grid/instance_1692v13_1.20r7.cnf,all,1692,2030,-1,-1,0,3372,336,17,wcc_grouped,0.405762,0.405504,112132096,15530196992,15642329088,-1,-1
instances/grid/instance_1692v13_1.20r7.cnf,all,1692,2030,-1,-1,0,3372,336,17,heuristic1,43.9568,43.9578,112132096,15530196992,15642329088,479,647
instances/grid/instance_1692v13_1.20r7.cnf,all,1692,2030,-1,-1,0,3372,336,17,heuristic2,35.1938,35.1944,112132096,15530196992,15642329088,410,578
instances/grid/instance_1692v13_1.20r7.cnf,all,1692,2030,-1,-1,0,3372,336,17,heuristic3,40.1721,40.172,112132096,15530196992,15642329088,400,567
instances/grid/instance_1692v13_1.20r7.cnf,all,1692,2030,-1,-1,0,3372,336,17,heuristic4,4223.38,4223.44,112132096,15530196992,15642329088,383,550
instances/grid/instance_1692v13_1.20r7.cnf,all,1692,2030,-1,-1,0,3372,336,17,cleanup_device,0.0473633,0.046912,112132096,15530196992,15642329088,-1,-1
instances/grid/instance_1692v13_1.20r7.cnf,all,1692,2030,-1,-1,0,3372,336,17,total,4355.53,-1,112132096,15530196992,15642329088,-1,-1
instances/grid/instance_1692v13_1.30r8.cnf,all,1692,2200,-1,-1,0,3384,292,18,read_instance,0.721191,-1,107937792,15534391296,15642329088,-1,-1
instances/grid/instance_1692v13_1.30r8.cnf,all,1692,2200,-1,-1,0,3384,292,18,alloc_graph,0.188477,0.17536,110034944,15532294144,15642329088,-1,-1
instances/grid/instance_1692v13_1.30r8.cnf,all,1692,2200,-1,-1,0,3384,292,18,scc,4.25977,4.23546,112132096,15530196992,15642329088,-1,-1
instances/grid/instance_1692v13_1.30r8.cnf,all,1692,2200,-1,-1,0,3384,292,18,topo_sort,0.430908,0.429856,112132096,15530196992,15642329088,-1,-1
instances/grid/instance_1692v13_1.30r8.cnf,all,1692,2200,-1,-1,0,3384,292,18,backbone,5.58862,5.59498,112132096,15530196992,15642329088,-1,-1
instances/grid/instance_1692v13_1.30r8.cnf,all,1692,2200,-1,-1,0,3384,292,18,wcc,0.237793,0.23776,112132096,15530196992,15642329088,-1,-1
instances/grid/instance_1692v13_1.30r8.cnf,all,1692,2200,-1,-1,0,3384,292,18,wcc_grouped,0.373535,0.373056,112132096,15530196992,15642329088,-1,-1
instances/grid/instance_1692v13_1.30r8.cnf,all,1692,2200,-1,-1,0,3384,292,18,heuristic1,41.3733,41.3736,112132096,15530196992,15642329088,471,617
instances/grid/instance_1692v13_1.30r8.cnf,all,1692,2200,-1,-1,0,3384,292,18,heuristic2,33.655,33.6555,112132096,15530196992,15642329088,398,544
instances/grid/instance_1692v13_1.30r8.cnf,all,1692,2200,-1,-1,0,3384,292,18,heuristic3,39.0793,39.0796,112132096,15530196992,15642329088,392,537
instances/grid/instance_1692v13_1.30r8.cnf,all,1692,2200,-1,-1,0,3384,292,18,heuristic4,3960.54,3960.6,112132096,15530196992,15642329088,360,505
instances/grid/instance_1692v13_1.30r8.cnf,all,1692,2200,-1,-1,0,3384,292,18,cleanup_device,0.0446777,0.044448,112132096,15530196992,15642329088,-1,-1
instances/grid/instance_1692v13_1.30r8.cnf,all,1692,2200,-1,-1,0,3384,292,18,total,4087.43,-1,112132096,15530196992,15642329088,-1,-1
instances/grid/instance_1692v13_1.40r9.cnf,all,1692,2369,-1,-1,0,3384,242,23,read_instance,0.699707,-1,107937792,15534391296,15642329088,-1,-1
instances/grid/instance_1692v13_1.40r9.cnf,all,1692,2369,-1,-1,0,3384,242,23,alloc_graph,0.192139,0.178272,110034944,15532294144,15642329088,-1,-1
instances/grid/instance_1692v13_1.40r9.cnf,all,1692,2369,-1,-1,0,3384,242,23,scc,4.3418,4.34246,112132096,15530196992,15642329088,-1,-1
instances/grid/instance_1692v13_1.40r9.cnf,all,1692,2369,-1,-1,0,3384,242,23,topo_sort,0.480469,0.479424,112132096,15530196992,15642329088,-1,-1
instances/grid/instance_1692v13_1.40r9.cnf,all,1692,2369,-1,-1,0,3384,242,23,backbone,5.43091,5.43744,112132096,15530196992,15642329088,-1,-1
instances/grid/instance_1692v13_1.40r9.cnf,all,1692,2369,-1,-1,0,3384,242,23,wcc,0.234619,0.234144,112132096,15530196992,15642329088,-1,-1
instances/grid/instance_1692v13_1.40r9.cnf,all,1692,2369,-1,-1,0,3384,242,23,wcc_grouped,0.379395,0.379136,112132096,15530196992,15642329088,-1,-1
instances/grid/instance_1692v13_1.40r9.cnf,all,1692,2369,-1,-1,0,3384,242,23,heuristic1,43.3201,43.3217,112132096,15530196992,15642329088,477,599
instances/grid/instance_1692v13_1.40r9.cnf,all,1692,2369,-1,-1,0,3384,242,23,heuristic2,32.5706,32.5709,112132096,15530196992,15642329088,399,519
instances/grid/instance_1692v13_1.40r9.cnf,all,1692,2369,-1,-1,0,3384,242,23,heuristic3,39.52,39.5196,112132096,15530196992,15642329088,398,517
instances/grid/instance_1692v13_1.40r9.cnf,all,1692,2369,-1,-1,0,3384,242,23,heuristic4,3999.11,3999.16,112132096,15530196992,15642329088,364,483
instances/grid/instance_1692v13_1.40r9.cnf,all,1692,2369,-1,-1,0,3384,242,23,cleanup_device,0.0441895,0.043872,112132096,15530196992,15642329088,-1,-1
instances/grid/instance_1692v13_1.40r9.cnf,all,1692,2369,-1,-1,0,3384,242,23,total,4127.24,-1,112132096,15530196992,15642329088,-1,-1
instances/grid/instance_1692v13_1.50r10.cnf,all,1692,2538,-1,-1,0,3384,200,21,read_instance,0.818115,-1,107937792,15534391296,15642329088,-1,-1
instances/grid/instance_1692v13_1.50r10.cnf,all,1692,2538,-1,-1,0,3384,200,21,alloc_graph,0.200684,0.1856,110034944,15532294144,15642329088,-1,-1
instances/grid/instance_1692v13_1.50r10.cnf,all,1692,2538,-1,-1,0,3384,200,21,scc,4.37524,4.376,112132096,15530196992,15642329088,-1,-1
instances/grid/instance_1692v13_1.50r10.cnf,all,1692,2538,-1,-1,0,3384,200,21,topo_sort,0.478271,0.477536,112132096,15530196992,15642329088,-1,-1
instances/grid/instance_1692v13_1.50r10.cnf,all,1692,2538,-1,-1,0,3384,200,21,backbone,5.61572,5.62278,112132096,15530196992,15642329088,-1,-1
instances/grid/instance_1692v13_1.50r10.cnf,all,1692,2538,-1,-1,0,3384,200,21,wcc,0.237793,0.237568,112132096,15530196992,15642329088,-1,-1
instances/grid/instance_1692v13_1.50r10.cnf,all,1692,2538,-1,-1,0,3384,200,21,wcc_grouped,0.479248,0.480768,112132096,15530196992,15642329088,-1,-1
instances/grid/instance_1692v13_1.50r10.cnf,all,1692,2538,-1,-1,0,3384,200,21,heuristic1,41.2483,41.2485,112132096,15530196992,15642329088,447,546
instances/grid/instance_1692v13_1.50r10.cnf,all,1692,2538,-1,-1,0,3384,200,21,heuristic2,32.3889,32.3903,112132096,15530196992,15642329088,392,490
instances/grid/instance_1692v13_1.50r10.cnf,all,1692,2538,-1,-1,0,3384,200,21,heuristic3,36.7117,36.7131,112132096,15530196992,15642329088,364,462
instances/grid/instance_1692v13_1.50r10.cnf,all,1692,2538,-1,-1,0,3384,200,21,heuristic4,3723.37,3723.42,112132096,15530196992,15642329088,340,438
instances/grid/instance_1692v13_1.50r10.cnf,all,1692,2538,-1,-1,0,3384,200,21,cleanup_device,0.0412598,0.04112,112132096,15530196992,15642329088,-1,-1
instances/grid/instance_1692v13_1.50r10.cnf,all,1692,2538,-1,-1,0,3384,200,21,total,3846.94,-1,112132096,15530196992,15642329088,-1,-1
instances/grid/instance_1692v13_1.60r11.cnf,all,1692,2707,-1,-1,0,3384,162,32,read_instance,0.82666,-1,107937792,15534391296,15642329088,-1,-1
instances/grid/instance_1692v13_1.60r11.cnf,all,1692,2707,-1,-1,0,3384,162,32,alloc_graph,0.190674,0.1728,110034944,15532294144,15642329088,-1,-1
instances/grid/instance_1692v13_1.60r11.cnf,all,1692,2707,-1,-1,0,3384,162,32,scc,4.54834,4.55066,112132096,15530196992,15642329088,-1,-1
instances/grid/instance_1692v13_1.60r11.cnf,all,1692,2707,-1,-1,0,3384,162,32,topo_sort,0.659668,0.659136,112132096,15530196992,15642329088,-1,-1
instances/grid/instance_1692v13_1.60r11.cnf,all,1692,2707,-1,-1,0,3384,162,32,backbone,5.78125,5.7872,112132096,15530196992,15642329088,-1,-1
instances/grid/instance_1692v13_1.60r11.cnf,all,1692,2707,-1,-1,0,3384,162,32,wcc,0.277832,0.27824,112132096,15530196992,15642329088,-1,-1
instances/grid/instance_1692v13_1.60r11.cnf,all,1692,2707,-1,-1,0,3384,162,32,wcc_grouped,0.405518,0.405504,112132096,15530196992,15642329088,-1,-1
instances/grid/instance_1692v13_1.60r11.cnf,all,1692,2707,-1,-1,0,3384,162,32,heuristic1,39.1687,39.1696,112132096,15530196992,15642329088,429,508
instances/grid/instance_1692v13_1.60r11.cnf,all,1692,2707,-1,-1,0,3384,162,32,heuristic2,29.4893,29.4888,112132096,15530196992,15642329088,342,421
instances/grid/instance_1692v13_1.60r11.cnf,all,1692,2707,-1,-1,0,3384,162,32,heuristic3,36.3555,36.3555,112132096,15530196992,15642329088,361,440
instances/grid/instance_1692v13_1.60r11.cnf,all,1692,2707,-1,-1,0,3384,162,32,heuristic4,3577.36,3577.41,112132096,15530196992,15642329088,327,406
instances/grid/instance_1692v13_1.60r11.cnf,all,1692,2707,-1,-1,0,3384,162,32,cleanup_device,0.0441895,0.043712,112132096,15530196992,15642329088,-1,-1
instances/grid/instance_1692v13_1.60r11.cnf,all,1692,2707,-1,-1,0,3384,162,32,total,3696.03,-1,112132096,15530196992,15642329088,-1,-1
instances/grid/instance_1692v13_1.70r12.cnf,all,1692,2876,-1,-1,0,3380,154,30,read_instance,0.88208,-1,107937792,15534391296,15642329088,-1,-1
instances/grid/instance_1692v13_1.70r12.cnf,all,1692,2876,-1,-1,0,3380,154,30,alloc_graph,0.211914,0.1968,110034944,15532294144,15642329088,-1,-1
instances/grid/instance_1692v13_1.70r12.cnf,all,1692,2876,-1,-1,0,3380,154,30,scc,5.1228,5.12461,112132096,15530196992,15642329088,-1,-1
instances/grid/instance_1692v13_1.70r12.cnf,all,1692,2876,-1,-1,0,3380,154,30,topo_sort,0.709229,0.70816,112132096,15530196992,15642329088,-1,-1
instances/grid/instance_1692v13_1.70r12.cnf,all,1692,2876,-1,-1,0,3380,154,30,backbone,5.79004,5.79827,112132096,15530196992,15642329088,-1,-1
instances/grid/instance_1692v13_1.70r12.cnf,all,1692,2876,-1,-1,0,3380,154,30,wcc,0.287354,0.286592,112132096,15530196992,15642329088,-1,-1
instances/grid/instance_1692v13_1.70r12.cnf,all,1692,2876,-1,-1,0,3380,154,30,wcc_grouped,0.424561,0.426016,112132096,15530196992,15642329088,-1,-1
instances/grid/instance_1692v13_1.70r12.cnf,all,1692,2876,-1,-1,0,3380,154,30,heuristic1,40.3494,40.3509,112132096,15530196992,15642329088,390,466
instances/grid/instance_1692v13_1.70r12.cnf,all,1692,2876,-1,-1,0,3380,154,30,heuristic2,29.8459,29.8459,112132096,15530196992,15642329088,331,408
instances/grid/instance_1692v13_1.70r12.cnf,all,1692,2876,-1,-1,0,3380,154,30,heuristic3,36.6648,36.666,112132096,15530196992,15642329088,336,412
instances/grid/instance_1692v13_1.70r12.cnf,all,1692,2876,-1,-1,0,3380,154,30,heuristic4,3316.79,3316.84,112132096,15530196992,15642329088,305,381
instances/grid/instance_1692v13_1.70r12.cnf,all,1692,2876,-1,-1,0,3380,154,30,cleanup_device,0.0437012,0.04336,112132096,15530196992,15642329088,-1,-1
instances/grid/instance_1692v13_1.70r12.cnf,all,1692,2876,-1,-1,0,3380,154,30,total,3438.14,-1,112132096,15530196992,15642329088,-1,-1
instances/grid/instance_1692v13_1.80r13.cnf,all,1692,3046,-1,-1,0,3380,128,66,read_instance,0.89624,-1,107937792,15534391296,15642329088,-1,-1
instances/grid/instance_1692v13_1.80r13.cnf,all,1692,3046,-1,-1,0,3380,128,66,alloc_graph,0.189209,0.179136,110034944,15532294144,15642329088,-1,-1
instances/grid/instance_1692v13_1.80r13.cnf,all,1692,3046,-1,-1,0,3380,128,66,scc,4.63257,4.63258,112132096,15530196992,15642329088,-1,-1
instances/grid/instance_1692v13_1.80r13.cnf,all,1692,3046,-1,-1,0,3380,128,66,topo_sort,1.28735,1.28637,112132096,15530196992,15642329088,-1,-1
instances/grid/instance_1692v13_1.80r13.cnf,all,1692,3046,-1,-1,0,3380,128,66,backbone,5.81714,5.82282,112132096,15530196992,15642329088,-1,-1
instances/grid/instance_1692v13_1.80r13.cnf,all,1692,3046,-1,-1,0,3380,128,66,wcc,0.237793,0.237568,112132096,15530196992,15642329088,-1,-1
instances/grid/instance_1692v13_1.80r13.cnf,all,1692,3046,-1,-1,0,3380,128,66,wcc_grouped,0.425537,0.426048,112132096,15530196992,15642329088,-1,-1
instances/grid/instance_1692v13_1.80r13.cnf,all,1692,3046,-1,-1,0,3380,128,66,heuristic1,36.8469,36.848,112132096,15530196992,15642329088,404,466
instances/grid/instance_1692v13_1.80r13.cnf,all,1692,3046,-1,-1,0,3380,128,66,heuristic2,29.0476,29.0497,112132096,15530196992,15642329088,342,404
instances/grid/instance_1692v13_1.80r13.cnf,all,1692,3046,-1,-1,0,3380,128,66,heuristic3,34.2129,34.2127,112132096,15530196992,15642329088,331,393
instances/grid/instance_1692v13_1.80r13.cnf,all,1692,3046,-1,-1,0,3380,128,66,heuristic4,3343.74,3343.78,112132096,15530196992,15642329088,305,367
instances/grid/instance_1692v13_1.80r13.cnf,all,1692,3046,-1,-1,0,3380,128,66,cleanup_device,0.0412598,0.040992,112132096,15530196992,15642329088,-1,-1
instances/grid/instance_1692v13_1.80r13.cnf,all,1692,3046,-1,-1,0,3380,128,66,total,3458.3,-1,112132096,15530196992,15642329088,-1,-1
instances/grid/instance_1692v13_1.90r14.cnf,all,1692,3215,-1,-1,0,3370,124,83,read_instance,0.964844,-1,107937792,15534391296,15642329088,-1,-1
instances/grid/instance_1692v13_1.90r14.cnf,all,1692,3215,-1,-1,0,3370,124,83,alloc_graph,0.189209,0.17552,110034944,15532294144,15642329088,-1,-1
instances/grid/instance_1692v13_1.90r14.cnf,all,1692,3215,-1,-1,0,3370,124,83,scc,4.77197,4.77302,112132096,15530196992,15642329088,-1,-1
instances/grid/instance_1692v13_1.90r14.cnf,all,1692,3215,-1,-1,0,3370,124,83,topo_sort,1.61572,1.61526,112132096,15530196992,15642329088,-1,-1
instances/grid/instance_1692v13_1.90r14.cnf,all,1692,3215,-1,-1,0,3370,124,83,backbone,5.73096,5.7375,112132096,15530196992,15642329088,-1,-1
instances/grid/instance_1692v13_1.90r14.cnf,all,1692,3215,-1,-1,0,3370,124,83,wcc,0.241699,0.241312,112132096,15530196992,15642329088,-1,-1
instances/grid/instance_1692v13_1.90r14.cnf,all,1692,3215,-1,-1,0,3370,124,83,wcc_grouped,0.427246,0.426656,112132096,15530196992,15642329088,-1,-1
instances/grid/instance_1692v13_1.90r14.cnf,all,1692,3215,-1,-1,0,3370,124,83,heuristic1,35.1426,35.1433,112132096,15530196992,15642329088,370,430
instances/grid/instance_1692v13_1.90r14.cnf,all,1692,3215,-1,-1,0,3370,124,83,heuristic2,28.2805,28.2804,112132096,15530196992,15642329088,327,387
instances/grid/instance_1692v13_1.90r14.cnf,all,1692,3215,-1,-1,0,3370,124,83,heuristic3,33.5798,33.5794,112132096,15530196992,15642329088,330,390
instances/grid/instance_1692v13_1.90r14.cnf,all,1692,3215,-1,-1,0,3370,124,83,heuristic4,3155.41,3155.46,112132096,15530196992,15642329088,290,350
instances/grid/instance_1692v13_1.90r14.cnf,all,1692,3215,-1,-1,0,3370,124,83,cleanup_device,0.0424805,0.042016,112132096,15530196992,15642329088,-1,-1
instances/grid/instance_1692v13_1.90r14.cnf,all,1692,3215,-1,-1,0,3370,124,83,total,3267.3,-1,112132096,15530196992,15642329088,-1,-1
instances/grid/instance_1692v13_2.00r15.cnf,all,1692,3384,-1,-1,0,3380,130,52,read_instance,0.938965,-1,107937792,15534391296,15642329088,-1,-1
instances/grid/instance_1692v13_2.00r15.cnf,all,1692,3384,-1,-1,0,3380,130,52,alloc_graph,0.197998,0.180256,110034944,15532294144,15642329088,-1,-1
instances/grid/instance_1692v13_2.00r15.cnf,all,1692,3384,-1,-1,0,3380,130,52,scc,4.31567,4.31712,112132096,15530196992,15642329088,-1,-1
instances/grid/instance_1692v13_2.00r15.cnf,all,1692,3384,-1,-1,0,3380,130,52,topo_sort,1.05811,1.05786,112132096,15530196992,15642329088,-1,-1
instances/grid/instance_1692v13_2.00r15.cnf,all,1692,3384,-1,-1,0,3380,130,52,backbone,5.54785,5.5503,112132096,15530196992,15642329088,-1,-1
instances/grid/instance_1692v13_2.00r15.cnf,all,1692,3384,-1,-1,0,3380,130,52,wcc,0.253906,0.25232,112132096,15530196992,15642329088,-1,-1
instances/grid/instance_1692v13_2.00r15.cnf,all,1692,3384,-1,-1,0,3380,130,52,wcc_grouped,0.388672,0.388,112132096,15530196992,15642329088,-1,-1
instances/grid/instance_1692v13_2.00r15.cnf,all,1692,3384,-1,-1,0,3380,130,52,heuristic1,34.6965,34.6966,112132096,15530196992,15642329088,391,454
instances/grid/instance_1692v13_2.00r15.cnf,all,1692,3384,-1,-1,0,3380,130,52,heuristic2,25.5952,25.5941,112132096,15530196992,15642329088,307,370
instances/grid/instance_1692v13_2.00r15.cnf,all,1692,3384,-1,-1,0,3380,130,52,heuristic3,30.062,30.0616,112132096,15530196992,15642329088,295,358
instances/grid/instance_1692v13_2.00r15.cnf,all,1692,3384,-1,-1,0,3380,130,52,heuristic4,3172.67,3172.71,112132096,15530196992,15642329088,290,353
instances/grid/instance_1692v13_2.00r15.cnf,all,1692,3384,-1,-1,0,3380,130,52,cleanup_device,0.0439453,0.04384,112132096,15530196992,15642329088,-1,-1
instances/grid/instance_1692v13_2.00r15.cnf,all,1692,3384,-1,-1,0,3380,130,52,total,3276.6,-1,112132096,15530196992,15642329088,-1,-1
instances/grid/instance_1692v13_2.10r16.cnf,all,1692,3553,-1,-1,0,3178,124,50,read_instance,1.23438,-1,107937792,15534391296,15642329088,-1,-1
instances/grid/instance_1692v13_2.10r16.cnf,all,1692,3553,-1,-1,0,3178,124,50,alloc_graph,0.189453,0.175456,110034944,15532294144,15642329088,-1,-1
instances/grid/instance_1692v13_2.10r16.cnf,all,1692,3553,-1,-1,0,3178,124,50,scc,5.47241,5.47386,112132096,15530196992,15642329088,-1,-1
instances/grid/instance_1692v13_2.10r16.cnf,all,1692,3553,-1,-1,0,3178,124,50,topo_sort,1.17065,1.16848,112132096,15530196992,15642329088,-1,-1
